z,y,x
6327,4594,6100
6328,4596,6100
6329,4596,6100
6330,4596,6100
6331,4596,6100
6332,4596,6100
6333,4597,6100
6334,4598,6100
6335,4599,6100
6336,4600,6100
6337,4603,6099
6338,4606,6098
6339,4609,6097
6340,4612,6096
6341,4613,6095
6342,4614,6094
6343,4615,6093
6344,4616,6092
6345,4616,6092
6346,4616,6092
6347,4616,6092
6348,4616,6092
6349,4616,6092
6350,4616,6092
6351,4616,6092
6352,4616,6092
6353,4616,6092
6354,4616,6092
6355,4616,6092
6356,4616,6092
6357,4616,6092
6358,4616,6092
6359,4616,6092
6360,4616,6092
6361,4617,6092
6362,4618,6092
6363,4619,6092
6364,4620,6092
6365,4620,6092
6366,4620,6092
6367,4620,6092
6368,4620,6092
6369,4621,6092
6370,4622,6092
6371,4623,6092
6372,4624,6092
6373,4624,6091
6374,4624,6090
6375,4624,6089
6376,4624,6088
6377,4625,6088
6378,4626,6088
6379,4627,6088
6380,4628,6088
6381,4628,6088
6382,4628,6088
6383,4628,6088
6384,4628,6088
6385,4629,6087
6386,4630,6086
6387,4631,6085
6388,4632,6084
6389,4634,6084
6390,4636,6084
6391,4638,6084
6392,4640,6084
6393,4641,6083
6394,4642,6082
6395,4643,6081
6396,4644,6080
6397,4645,6080
6398,4646,6080
6399,4647,6080
6400,4648,6080
6401,4649,6080
6402,4650,6080
6403,4651,6080
6404,4652,6080
6405,4652,6079
6406,4652,6078
6407,4652,6077
6408,4652,6076
6409,4653,6076
6410,4654,6076
6411,4655,6076
6412,4656,6076
6413,4656,6076
6414,4656,6076
6415,4656,6076
6416,4656,6076
6417,4656,6076
6418,4656,6076
6419,4656,6076
6420,4656,6076
6421,4656,6076
6422,4656,6076
6423,4656,6076
6424,4656,6076
6425,4656,6075
6426,4656,6074
6427,4656,6073
6428,4656,6072
6429,4656,6072
6430,4656,6072
6431,4656,6072
6432,4656,6072
6433,4656,6072
6434,4656,6072
6435,4656,6072
6436,4656,6072
6437,4656,6072
6438,4656,6072
6439,4656,6072
6440,4656,6072
6441,4656,6072
6442,4656,6072
6443,4656,6072
6444,4656,6072
6445,4656,6072
6446,4656,6072
6447,4656,6072
6448,4656,6072
6449,4657,6072
6450,4658,6072
6451,4659,6072
6452,4660,6072
6453,4660,6072
6454,4660,6072
6455,4660,6072
6456,4660,6072
6457,4661,6072
6458,4662,6072
6459,4663,6072
6460,4664,6072
6461,4664,6072
6462,4664,6072
6463,4664,6072
6464,4664,6072
6465,4664,6072
6466,4664,6072
6467,4664,6072
6468,4664,6072
6469,4664,6072
6470,4664,6072
6471,4664,6072
6472,4664,6072
6473,4664,6072
6474,4664,6072
6475,4664,6072
6476,4664,6072
6477,4664,6072
6478,4664,6072
6479,4664,6072
6480,4664,6072
6481,4664,6072
6482,4664,6072
6483,4664,6072
6484,4664,6072
6485,4664,6072
6486,4664,6072
6487,4664,6072
6488,4664,6072
6489,4664,6072
6490,4664,6072
6491,4664,6072
6492,4664,6072
6493,4665,6072
6494,4666,6072
6495,4667,6072
6496,4668,6072
6497,4668,6072
6498,4668,6072
6499,4668,6072
6500,4668,6072
6501,4670,6070
6502,4672,6068
6503,4674,6066
6504,4676,6064
6505,4677,6062
6506,4678,6060
6507,4679,6058
6508,4680,6056
6509,4682,6054
6510,4684,6052
6511,4686,6050
6512,4688,6048
6513,4690,6045
6514,4692,6042
6515,4694,6039
6516,4696,6036
6517,4697,6034
6518,4698,6032
6519,4699,6030
6520,4700,6028
6521,4702,6026
6522,4704,6024
6523,4706,6022
6524,4708,6020
6525,4708,6019
6526,4708,6018
6527,4708,6017
6528,4708,6016
6529,4709,6014
6530,4710,6012
6531,4711,6010
6532,4712,6008
6533,4712,6008
6534,4712,6008
6535,4712,6008
6536,4712,6008
6537,4712,6008
6538,4712,6008
6539,4712,6008
6540,4712,6008
6541,4712,6008
6542,4712,6008
6543,4712,6008
6544,4712,6008
6545,4712,6008
6546,4712,6008
6547,4712,6008
6548,4712,6008
6549,4712,6008
6550,4712,6008
6551,4712,6008
6552,4712,6008
6553,4712,6008
6554,4712,6008
6555,4712,6008
6556,4712,6008
6557,4711,6009
6558,4710,6010
6559,4709,6011
6560,4708,6012
6561,4707,6013
6562,4706,6014
6563,4705,6015
6564,4704,6016
6565,4704,6016
6566,4704,6016
6567,4704,6016
6568,4704,6016
6569,4704,6016
6570,4704,6016
6571,4704,6016
6572,4704,6016
6573,4704,6016
6574,4704,6016
6575,4704,6016
6576,4704,6016
6577,4704,6016
6578,4704,6016
6579,4704,6016
6580,4704,6016
6581,4704,6016
6582,4704,6016
6583,4704,6016
6584,4704,6016
6585,4704,6016
6586,4704,6016
6587,4704,6016
6588,4704,6016
6589,4704,6016
6590,4704,6016
6591,4704,6016
6592,4704,6016
6593,4704,6016
6594,4704,6016
6595,4704,6016
6596,4704,6016
6597,4706,6015
6598,4708,6014
6599,4710,6013
6600,4712,6012
6601,4712,6012
6602,4712,6012
6603,4712,6012
6604,4712,6012
6605,4712,6012
6606,4712,6012
6607,4712,6012
6608,4712,6012
6609,4712,6012
6610,4712,6012
6611,4712,6012
6612,4712,6012
6613,4712,6012
6614,4712,6012
6615,4712,6012
6616,4712,6012
6617,4712,6012
6618,4712,6012
6619,4712,6012
6620,4712,6012
6621,4712,6012
6622,4712,6012
6623,4712,6012
6624,4712,6012
6625,4712,6012
6626,4712,6012
6627,4712,6012
6628,4712,6012
6629,4713,6012
6630,4714,6012
6631,4715,6012
6632,4716,6012
6633,4717,6012
6634,4718,6012
6635,4719,6012
6636,4720,6012
6637,4719,6012
6638,4718,6012
6639,4717,6012
6640,4716,6012
6641,4716,6013
6642,4716,6014
6643,4716,6015
6644,4716,6016
6645,4716,6016
6646,4716,6016
6647,4716,6016
6648,4716,6016
6649,4715,6018
6650,4714,6020
6651,4713,6022
6652,4712,6024
6653,4711,6024
6654,4710,6024
6655,4709,6024
6656,4708,6024
6657,4710,6014
6658,4712,6004
6659,4714,5994
6660,4716,5984
6661,4716,5984
6662,4716,5984
6663,4716,5984
6664,4716,5984
6665,4716,5982
6666,4716,5980
6667,4716,5978
6668,4716,5976
6669,4717,5974
6670,4718,5972
6671,4719,5970
6672,4720,5968
6673,4720,5967
6674,4720,5966
6675,4720,5965
6676,4720,5964
6677,4720,5964
6678,4720,5964
6679,4720,5964
6680,4720,5964
6681,4720,5964
6682,4720,5964
6683,4720,5964
6684,4720,5964
6685,4720,5964
6686,4720,5964
6687,4720,5964
6688,4720,5964
6689,4720,5964
6690,4720,5964
6691,4720,5964
6692,4720,5964
6693,4720,5964
6694,4720,5964
6695,4720,5964
6696,4720,5964
6697,4720,5964
6698,4720,5964
6699,4720,5964
6700,4720,5964
6701,4720,5964
6702,4720,5964
6703,4720,5964
6704,4720,5964
6705,4720,5964
6706,4720,5964
6707,4720,5964
6708,4720,5964
6709,4720,5964
6710,4720,5964
6711,4720,5964
6712,4720,5964
6713,4720,5964
6714,4720,5964
6715,4720,5964
6716,4720,5964
6717,4720,5964
6718,4720,5964
6719,4720,5964
6720,4720,5964
6721,4720,5964
6722,4720,5964
6723,4720,5964
6724,4720,5964
6725,4720,5964
6726,4720,5964
6727,4720,5964
6728,4720,5964
6729,4720,5964
6730,4720,5964
6731,4720,5964
6732,4720,5964
6733,4720,5964
6734,4720,5964
6735,4720,5964
6736,4720,5964
6737,4720,5964
6738,4720,5964
6739,4720,5964
6740,4720,5964
6741,4720,5964
6742,4720,5964
6743,4720,5964
6744,4720,5964
6745,4720,5964
6746,4720,5964
6747,4720,5964
6748,4720,5964
6749,4720,5964
6750,4720,5964
6751,4720,5964
6752,4720,5964
6753,4720,5964
6754,4720,5964
6755,4720,5964
6756,4720,5964
6757,4720,5964
6758,4720,5964
6759,4720,5964
6760,4720,5964
6761,4720,5964
6762,4720,5964
6763,4720,5964
6764,4720,5964
6765,4720,5964
6766,4720,5964
6767,4720,5964
6768,4720,5964
6769,4720,5965
6770,4720,5966
6771,4720,5967
6772,4720,5968
6773,4720,5970
6774,4720,5972
6775,4720,5974
6776,4720,5976
6777,4719,5979
6778,4718,5982
6779,4717,5985
6780,4716,5988
6781,4716,5988
6782,4716,5988
6783,4716,5988
6784,4716,5988
6785,4718,5985
6786,4720,5982
6787,4722,5979
6788,4724,5976
6789,4723,5976
6790,4722,5976
6791,4721,5976
6792,4720,5976
6793,4715,5977
6794,4710,5978
6795,4705,5979
6796,4700,5980
6797,4697,5980
6798,4694,5980
6799,4691,5980
6800,4688,5980
6801,4687,5980
6802,4686,5980
6803,4685,5980
6804,4684,5980
6805,4684,5980
6806,4684,5980
6807,4684,5980
6808,4684,5980
6809,4681,5980
6810,4678,5980
6811,4675,5980
6812,4672,5980
6813,4670,5980
6814,4668,5980
6815,4666,5980
6816,4664,5980
6817,4661,5980
6818,4658,5980
6819,4655,5980
6820,4652,5980
6821,4651,5980
6822,4650,5980
6823,4649,5980
6824,4648,5980
6825,4648,5980
6826,4648,5980
6827,4648,5980
6828,4648,5980
6829,4648,5980
6830,4648,5980
6831,4648,5980
6832,4648,5980
6833,4648,5980
6834,4648,5980
6835,4648,5980
6836,4648,5980
6837,4648,5980
6838,4648,5980
6839,4648,5980
6840,4648,5980
6841,4648,5980
6842,4648,5980
6843,4648,5980
6844,4648,5980
6845,4648,5980
6846,4648,5980
6847,4648,5980
6848,4648,5980
6849,4648,5980
6850,4648,5980
6851,4648,5980
6852,4648,5980
6853,4648,5980
6854,4648,5980
6855,4648,5980
6856,4648,5980
6857,4648,5980
6858,4648,5980
6859,4648,5980
6860,4648,5980
6861,4648,5980
6862,4648,5980
6863,4648,5980
6864,4648,5980
6865,4648,5980
6866,4648,5980
6867,4648,5980
6868,4648,5980
6869,4648,5980
6870,4648,5980
6871,4648,5980
6872,4648,5980
6873,4648,5980
6874,4648,5980
6875,4648,5980
6876,4648,5980
6877,4648,5980
6878,4648,5980
6879,4648,5980
6880,4648,5980
6881,4648,5980
6882,4648,5980
6883,4648,5980
6884,4648,5980
6885,4648,5980
6886,4648,5980
6887,4648,5980
6888,4648,5980
6889,4648,5980
6890,4648,5980
6891,4648,5980
6892,4648,5980
6893,4648,5980
6894,4648,5980
6895,4648,5980
6896,4648,5980
6897,4648,5980
6898,4648,5980
6899,4648,5980
6900,4648,5980
6901,4648,5980
6902,4648,5980
6903,4648,5980
6904,4648,5980
6905,4648,5980
6906,4648,5980
6907,4648,5980
6908,4648,5980
6909,4648,5980
6910,4648,5980
6911,4648,5980
6912,4648,5980
6913,4640,5980
6914,4632,5980
6915,4624,5980
6916,4616,5980
6917,4616,5980
6918,4616,5980
6919,4616,5980
6920,4616,5980
6921,4617,5980
6922,4618,5980
6923,4619,5980
6924,4620,5980
6925,4620,5980
6926,4620,5980
6927,4620,5980
6928,4620,5980
6929,4620,5980
6930,4620,5980
6931,4620,5980
6932,4620,5980
6933,4620,5980
6934,4620,5980
6935,4620,5980
6936,4620,5980
6937,4620,5980
6938,4620,5980
6939,4620,5980
6940,4620,5980
6941,4620,5980
6942,4620,5980
6943,4620,5980
6944,4620,5980
6945,4620,5980
6946,4620,5980
6947,4620,5980
6948,4620,5980
6949,4620,5980
6950,4620,5980
6951,4620,5980
6952,4620,5980
6953,4620,5980
6954,4620,5980
6955,4620,5980
6956,4620,5980
6957,4620,5980
6958,4620,5980
6959,4620,5980
6960,4620,5980
6961,4620,5980
6962,4620,5980
6963,4620,5980
6964,4620,5980
6965,4620,5980
6966,4620,5980
6967,4620,5980
6968,4620,5980
6969,4620,5980
6970,4620,5980
6971,4620,5980
6972,4620,5980
6973,4620,5980
6974,4620,5980
6975,4620,5980
6976,4620,5980
6977,4620,5980
6978,4620,5980
6979,4620,5980
6980,4620,5980
6981,4620,5980
6982,4620,5980
6983,4620,5980
6984,4620,5980
6985,4620,5980
6986,4620,5980
6987,4620,5980
6988,4620,5980
6989,4620,5980
6990,4620,5980
6991,4620,5980
6992,4620,5980
6993,4620,5980
6994,4620,5980
6995,4620,5980
6996,4620,5980
6997,4620,5980
6998,4620,5980
6999,4620,5980
7000,4620,5980
7001,4620,5980
7002,4620,5980
7003,4620,5980
7004,4620,5980
7005,4620,5980
7006,4620,5980
7007,4620,5980
7008,4620,5980
7009,4620,5980
7010,4620,5980
7011,4620,5980
7012,4620,5980
7013,4620,5980
7014,4620,5980
7015,4620,5980
7016,4620,5980
7017,4620,5980
7018,4620,5980
7019,4620,5980
7020,4620,5980
7021,4620,5980
7022,4620,5980
7023,4620,5980
7024,4620,5980
7025,4620,5980
7026,4620,5980
7027,4620,5980
7028,4620,5980
7029,4620,5980
7030,4620,5980
7031,4620,5980
7032,4620,5980
7033,4620,5980
7034,4620,5980
7035,4620,5980
7036,4620,5980
7037,4620,5980
7038,4620,5980
7039,4620,5980
7040,4620,5980
7041,4620,5980
7042,4620,5980
7043,4620,5980
7044,4620,5980
7045,4620,5980
7046,4620,5980
7047,4620,5980
7048,4620,5980
7049,4620,5980
7050,4620,5980
7051,4620,5980
7052,4620,5980
7053,4620,5980
7054,4620,5980
7055,4620,5980
7056,4620,5980
7057,4620,5980
7058,4620,5980
7059,4620,5980
7060,4620,5980
7061,4620,5980
7062,4620,5980
7063,4620,5980
7064,4620,5980
7065,4620,5980
7066,4620,5980
7067,4620,5980
7068,4620,5980
7069,4620,5980
7070,4620,5980
7071,4620,5980
7072,4620,5980
7073,4620,5980
7074,4620,5980
7075,4620,5980
7076,4620,5980
7077,4620,5980
7078,4620,5980
7079,4620,5980
7080,4620,5980
7081,4620,5980
7082,4620,5980
7083,4620,5980
7084,4620,5980
7085,4620,5980
7086,4620,5980
7087,4620,5980
7088,4620,5980
7089,4620,5980
7090,4620,5980
7091,4620,5980
7092,4620,5980
7093,4620,5980
7094,4620,5980
7095,4620,5980
7096,4620,5980
7097,4620,5980
7098,4620,5980
7099,4620,5980
7100,4620,5980
7101,4620,5980
7102,4620,5980
7103,4620,5980
7104,4620,5980
7105,4618,5980
7106,4616,5980
7107,4614,5980
7108,4612,5980
7109,4611,5980
7110,4610,5980
7111,4609,5980
7112,4608,5980
7113,4607,5980
7114,4606,5980
7115,4605,5980
7116,4604,5980
7117,4604,5980
7118,4604,5980
7119,4604,5980
7120,4604,5980
7121,4603,5980
7122,4602,5980
7123,4601,5980
7124,4600,5980
7125,4600,5980
7126,4600,5980
7127,4600,5980
7128,4600,5980
7129,4600,5980
7130,4600,5980
7131,4600,5980
7132,4600,5980
7133,4599,5980
7134,4598,5980
7135,4597,5980
7136,4596,5980
7137,4595,5979
7138,4594,5978
7139,4593,5977
7140,4592,5976
7141,4592,5975
7142,4592,5974
7143,4592,5973
7144,4592,5972
7145,4591,5972
7146,4590,5972
7147,4589,5972
7148,4588,5972
7149,4588,5972
7150,4588,5972
7151,4588,5972
7152,4588,5972
7153,4588,5972
7154,4588,5972
7155,4588,5972
7156,4588,5972
7157,4588,5972
7158,4588,5972
7159,4588,5972
7160,4588,5972
7161,4588,5972
7162,4588,5972
7163,4588,5972
7164,4588,5972
7165,4588,5972
7166,4588,5972
7167,4588,5972
7168,4588,5972
7169,4588,5972
7170,4588,5972
7171,4588,5972
7172,4588,5972
7173,4588,5972
7174,4588,5972
7175,4588,5972
7176,4588,5972
7177,4588,5972
7178,4588,5972
7179,4588,5972
7180,4588,5972
7181,4588,5972
7182,4588,5972
7183,4588,5972
7184,4588,5972
7185,4588,5972
7186,4588,5972
7187,4588,5972
7188,4588,5972
7189,4588,5972
7190,4588,5972
7191,4588,5972
7192,4588,5972
7193,4588,5972
7194,4588,5972
7195,4588,5972
7196,4588,5972
7197,4588,5972
7198,4588,5972
7199,4588,5972
7200,4588,5972
7201,4588,5972
7202,4588,5972
7203,4588,5972
7204,4588,5972
7205,4588,5972
7206,4588,5972
7207,4588,5972
7208,4588,5972
7209,4588,5972
7210,4588,5972
7211,4588,5972
7212,4588,5972
7213,4588,5972
7214,4588,5972
7215,4588,5972
7216,4588,5972
7217,4588,5972
7218,4588,5972
7219,4588,5972
7220,4588,5972
7221,4588,5972
7222,4588,5972
7223,4588,5972
7224,4588,5972
7225,4588,5972
7226,4588,5972
7227,4588,5972
7228,4588,5972
7229,4588,5972
7230,4588,5972
7231,4588,5972
7232,4588,5972
7233,4588,5972
7234,4588,5972
7235,4588,5972
7236,4588,5972
7237,4588,5972
7238,4588,5972
7239,4588,5972
7240,4588,5972
7241,4588,5972
7242,4588,5972
7243,4588,5972
7244,4588,5972
7245,4588,5972
7246,4588,5972
7247,4588,5972
7248,4588,5972
7249,4588,5972
7250,4588,5972
7251,4588,5972
7252,4588,5972
7253,4588,5972
7254,4588,5972
7255,4588,5972
7256,4588,5972
7257,4588,5972
7258,4588,5972
7259,4588,5972
7260,4588,5972
7261,4588,5972
7262,4588,5972
7263,4588,5972
7264,4588,5972
7265,4588,5972
7266,4588,5972
7267,4588,5972
7268,4588,5972
7269,4588,5971
7270,4588,5970
7271,4588,5969
7272,4588,5968
7273,4588,5967
7274,4588,5966
7275,4588,5965
7276,4588,5964
7277,4588,5964
7278,4588,5964
7279,4588,5964
7280,4588,5964
7281,4588,5963
7282,4588,5962
7283,4588,5961
7284,4588,5960
7285,4588,5959
7286,4588,5958
7287,4588,5957
7288,4588,5956
7289,4587,5955
7290,4586,5954
7291,4585,5953
7292,4584,5952
7293,4584,5950
7294,4584,5948
7295,4584,5946
7296,4584,5944
7297,4583,5942
7298,4582,5940
7299,4581,5938
7300,4580,5936
7301,4580,5936
7302,4580,5936
7303,4580,5936
7304,4580,5936
7305,4580,5935
7306,4580,5934
7307,4580,5933
7308,4580,5932
7309,4580,5932
7310,4580,5932
7311,4580,5932
7312,4580,5932
7313,4580,5932
7314,4580,5932
7315,4580,5932
7316,4580,5932
7317,4580,5932
7318,4580,5932
7319,4580,5932
7320,4580,5932
7321,4580,5932
7322,4580,5932
7323,4580,5932
7324,4580,5932
7325,4580,5932
7326,4580,5932
7327,4580,5932
7328,4580,5932
7329,4580,5931
7330,4580,5930
7331,4580,5929
7332,4580,5928
7333,4580,5927
7334,4580,5926
7335,4580,5925
7336,4580,5924
7337,4579,5923
7338,4578,5922
7339,4577,5921
7340,4576,5920
7341,4575,5920
7342,4574,5920
7343,4573,5920
7344,4572,5920
7345,4572,5920
7346,4572,5920
7347,4572,5920
7348,4572,5920
7349,4571,5919
7350,4570,5918
7351,4569,5917
7352,4568,5916
7353,4568,5916
7354,4568,5916
7355,4568,5916
7356,4568,5916
7357,4568,5916
7358,4568,5916
7359,4568,5916
7360,4568,5916
7361,4568,5916
7362,4568,5916
7363,4568,5916
7364,4568,5916
7365,4568,5916
7366,4568,5916
7367,4568,5916
7368,4568,5916
7369,4567,5915
7370,4566,5914
7371,4565,5913
7372,4564,5912
7373,4561,5910
7374,4558,5908
7375,4555,5906
7376,4552,5904
7377,4550,5903
7378,4548,5902
7379,4546,5901
7380,4544,5900
7381,4541,5899
7382,4538,5898
7383,4535,5897
7384,4532,5896
7385,4532,5896
7386,4532,5896
7387,4532,5896
7388,4532,5896
7389,4532,5896
7390,4532,5896
7391,4532,5896
7392,4532,5896
7393,4532,5896
7394,4532,5896
7395,4532,5896
7396,4532,5896
7397,4532,5896
7398,4532,5896
7399,4532,5896
7400,4532,5896
7401,4532,5896
7402,4532,5896
7403,4532,5896
7404,4532,5896
7405,4532,5899
7406,4532,5902
7407,4532,5905
7408,4532,5908
7409,4533,5908
7410,4534,5908
7411,4535,5908
7412,4536,5908
7413,4536,5908
7414,4536,5908
7415,4536,5908
7416,4536,5908
7417,4536,5908
7418,4536,5908
7419,4536,5908
7420,4536,5908
7421,4536,5908
7422,4536,5908
7423,4536,5908
7424,4536,5908
7425,4536,5908
7426,4536,5908
7427,4536,5908
7428,4536,5908
7429,4536,5908
7430,4536,5908
7431,4536,5908
7432,4536,5908
7433,4536,5908
7434,4536,5908
7435,4536,5908
7436,4536,5908
7437,4536,5908
7438,4536,5908
7439,4536,5908
7440,4536,5908
7441,4536,5908
7442,4536,5908
7443,4536,5908
7444,4536,5908
7445,4536,5908
7446,4536,5908
7447,4536,5908
7448,4536,5908
7449,4536,5908
7450,4536,5908
7451,4536,5908
7452,4536,5908
7453,4536,5908
7454,4536,5908
7455,4536,5908
7456,4536,5908
7457,4534,5907
7458,4532,5906
7459,4530,5905
7460,4528,5904
7461,4526,5903
7462,4524,5902
7463,4522,5901
7464,4520,5900
7465,4519,5899
7466,4518,5898
7467,4517,5897
7468,4516,5896
7469,4516,5896
7470,4516,5896
7471,4516,5896
7472,4516,5896
7473,4516,5896
7474,4516,5896
7475,4516,5896
7476,4516,5896
7477,4515,5896
7478,4514,5896
7479,4513,5896
7480,4512,5896
7481,4511,5896
7482,4510,5896
7483,4509,5896
7484,4508,5896
7485,4508,5896
7486,4508,5896
7487,4508,5896
7488,4508,5896
7489,4508,5896
7490,4508,5896
7491,4508,5896
7492,4508,5896
7493,4508,5896
7494,4508,5896
7495,4508,5896
7496,4508,5896
7497,4508,5896
7498,4508,5896
7499,4508,5896
7500,4508,5896
7501,4508,5896
7502,4508,5896
7503,4508,5896
7504,4508,5896
7505,4508,5896
7506,4508,5896
7507,4508,5896
7508,4508,5896
7509,4508,5896
7510,4508,5896
7511,4508,5896
7512,4508,5896
7513,4508,5896
7514,4508,5896
7515,4508,5896
7516,4508,5896
7517,4508,5896
7518,4508,5896
7519,4508,5896
7520,4508,5896
7521,4508,5896
7522,4508,5896
7523,4508,5896
7524,4508,5896
7525,4508,5896
7526,4508,5896
7527,4508,5896
7528,4508,5896
7529,4508,5896
7530,4508,5896
7531,4508,5896
7532,4508,5896
7533,4508,5896
7534,4508,5896
7535,4508,5896
7536,4508,5896
7537,4508,5896
7538,4508,5896
7539,4508,5896
7540,4508,5896
7541,4508,5896
7542,4508,5896
7543,4508,5896
7544,4508,5896
7545,4508,5896
7546,4508,5896
7547,4508,5896
7548,4508,5896
7549,4508,5896
7550,4508,5896
7551,4508,5896
7552,4508,5896
7553,4508,5896
7554,4508,5896
7555,4508,5896
7556,4508,5896
7557,4508,5896
7558,4508,5896
7559,4508,5896
7560,4508,5896
7561,4508,5896
7562,4508,5896
7563,4508,5896
7564,4508,5896
7565,4508,5896
7566,4508,5896
7567,4508,5896
7568,4508,5896
7569,4508,5896
7570,4508,5896
7571,4508,5896
7572,4508,5896
7573,4508,5896
7574,4508,5896
7575,4508,5896
7576,4508,5896
7577,4508,5896
7578,4508,5896
7579,4508,5896
7580,4508,5896
7581,4508,5896
7582,4508,5896
7583,4508,5896
7584,4508,5896
7585,4508,5896
7586,4508,5896
7587,4508,5896
7588,4508,5896
7589,4508,5896
7590,4508,5896
7591,4508,5896
7592,4508,5896
7593,4508,5896
7594,4508,5896
7595,4508,5896
7596,4508,5896
7597,4508,5896
7598,4508,5896
7599,4508,5896
7600,4508,5896
7601,4508,5896
7602,4508,5896
7603,4508,5896
7604,4508,5896
7605,4508,5898
7606,4508,5900
7607,4508,5902
7608,4508,5904
7609,4508,5905
7610,4508,5906
7611,4508,5907
7612,4508,5908
7613,4508,5908
7614,4508,5908
7615,4508,5908
7616,4508,5908
7617,4509,5912
7618,4510,5916
7619,4511,5920
7620,4512,5924
7621,4512,5924
7622,4512,5924
7623,4512,5924
7624,4512,5924
7625,4512,5924
7626,4512,5924
7627,4512,5924
7628,4512,5924
7629,4512,5924
7630,4512,5924
7631,4512,5924
7632,4512,5924
7633,4512,5924
7634,4512,5924
7635,4512,5924
7636,4512,5924
7637,4512,5924
7638,4512,5924
7639,4512,5924
7640,4512,5924
7641,4512,5924
7642,4512,5924
7643,4512,5924
7644,4512,5924
7645,4512,5924
7646,4512,5924
7647,4512,5924
7648,4512,5924
7649,4512,5924
7650,4512,5924
7651,4512,5924
7652,4512,5924
7653,4512,5924
7654,4512,5924
7655,4512,5924
7656,4512,5924
7657,4512,5924
7658,4512,5924
7659,4512,5924
7660,4512,5924
7661,4512,5924
7662,4512,5924
7663,4512,5924
7664,4512,5924
7665,4512,5924
7666,4512,5924
7667,4512,5924
7668,4512,5924
7669,4512,5924
7670,4512,5924
7671,4512,5924
7672,4512,5924
7673,4512,5924
7674,4512,5924
7675,4512,5924
7676,4512,5924
7677,4512,5924
7678,4512,5924
7679,4512,5924
7680,4512,5924
7681,4512,5924
7682,4512,5924
7683,4512,5924
7684,4512,5924
7685,4512,5924
7686,4512,5924
7687,4512,5924
7688,4512,5924
7689,4512,5924
7690,4512,5924
7691,4512,5924
7692,4512,5924
7693,4512,5924
7694,4512,5924
7695,4512,5924
7696,4512,5924
7697,4512,5924
7698,4512,5924
7699,4512,5924
7700,4512,5924
7701,4512,5924
7702,4512,5924
7703,4512,5924
7704,4512,5924
7705,4512,5924
7706,4512,5924
7707,4512,5924
7708,4512,5924
7709,4512,5924
7710,4512,5924
7711,4512,5924
7712,4512,5924
7713,4512,5924
7714,4512,5924
7715,4512,5924
7716,4512,5924
7717,4512,5924
7718,4512,5924
7719,4512,5924
7720,4512,5924
7721,4512,5924
7722,4512,5924
7723,4512,5924
7724,4512,5924
7725,4512,5924
7726,4512,5924
7727,4512,5924
7728,4512,5924
7729,4512,5924
7730,4512,5924
7731,4512,5924
7732,4512,5924
7733,4512,5924
7734,4512,5924
7735,4512,5924
7736,4512,5924
7737,4512,5926
7738,4512,5928
7739,4512,5930
7740,4512,5932
7741,4511,5935
7742,4510,5938
7743,4509,5941
7744,4508,5944
7745,4508,5944
7746,4508,5944
7747,4508,5944
7748,4508,5944
7749,4508,5944
7750,4508,5944
7751,4508,5944
7752,4508,5944
7753,4508,5944
7754,4508,5944
7755,4508,5944
7756,4508,5944
7757,4508,5944
7758,4508,5944
7759,4508,5944
7760,4508,5944
7761,4508,5944
7762,4508,5944
7763,4508,5944
7764,4508,5944
7765,4508,5944
7766,4508,5944
7767,4508,5944
7768,4508,5944
7769,4508,5944
7770,4508,5944
7771,4508,5944
7772,4508,5944
7773,4508,5944
7774,4508,5944
7775,4508,5944
7776,4508,5944
7777,4508,5944
7778,4508,5944
7779,4508,5944
7780,4508,5944
7781,4508,5944
7782,4508,5944
7783,4508,5944
7784,4508,5944
7785,4508,5944
7786,4508,5944
7787,4508,5944
7788,4508,5944
7789,4508,5944
7790,4508,5944
7791,4508,5944
7792,4508,5944
7793,4508,5944
7794,4508,5944
7795,4508,5944
7796,4508,5944
7797,4508,5944
7798,4508,5944
7799,4508,5944
7800,4508,5944
7801,4508,5944
7802,4508,5944
7803,4508,5944
7804,4508,5944
7805,4508,5944
7806,4508,5944
7807,4508,5944
7808,4508,5944
7809,4508,5944
7810,4508,5944
7811,4508,5944
7812,4508,5944
7813,4508,5944
7814,4508,5944
7815,4508,5944
7816,4508,5944
7817,4508,5944
7818,4508,5944
7819,4508,5944
7820,4508,5944
7821,4508,5944
7822,4508,5944
7823,4508,5944
7824,4508,5944
7825,4508,5944
7826,4508,5944
7827,4508,5944
7828,4508,5944
7829,4508,5944
7830,4508,5944
7831,4508,5944
7832,4508,5944
7833,4508,5944
7834,4508,5944
7835,4508,5944
7836,4508,5944
7837,4508,5944
7838,4508,5944
7839,4508,5944
7840,4508,5944
7841,4508,5944
7842,4508,5944
7843,4508,5944
7844,4508,5944
7845,4508,5944
7846,4508,5944
7847,4508,5944
7848,4508,5944
7849,4508,5944
7850,4508,5944
7851,4508,5944
7852,4508,5944
7853,4508,5944
7854,4508,5944
7855,4508,5944
7856,4508,5944
7857,4508,5944
7858,4508,5944
7859,4508,5944
7860,4508,5944
7861,4508,5944
7862,4508,5944
7863,4508,5944
7864,4508,5944
7865,4508,5944
7866,4508,5944
7867,4508,5944
7868,4508,5944
7869,4508,5944
7870,4508,5944
7871,4508,5944
7872,4508,5944
7873,4508,5944
7874,4508,5944
7875,4508,5944
7876,4508,5944
7877,4508,5944
7878,4508,5944
7879,4508,5944
7880,4508,5944
